"word","freq"
"soil",58
"sophomore",58
"spare",58
"steady",58
"stewart",58
"string",58
"studied",58
"testimony",58
"touchdown",58
"tribute",58
"tshirt",58
"twenty",58
"tyler",58
"virtually",58
"wat",58
"woo",58
"zoo",58
"abandoned",57
"anxiety",57
"bases",57
"bloggers",57
"bloody",57
"buffalo",57
"buyers",57
"ca",57
"consecutive",57
"controversial",57
"cops",57
"craig",57
"danger",57
"dealer",57
"dean",57
"designers",57
"destroyed",57
"ducks",57
"engage",57
"entrance",57
"entries",57
"frustrated",57
"gained",57
"graduated",57
"habit",57
"healing",57
"hug",57
"introduce",57
"involves",57
"ireland",57
"johns",57
"karen",57
"keith",57
"ken",57
"kobe",57
"libraries",57
"lion",57
"nationwide",57
"noting",57
"oak",57
"overcome",57
"plaza",57
"polish",57
"premium",57
"proven",57
"russian",57
"scientific",57
"slice",57
"slight",57
"symptoms",57
"tender",57
"trained",57
"tuesdays",57
"tunes",57
"uniform",57
"utility",57
"vegan",57
"winds",57
"wondered",57
"worship",57
"wright",57
"accurate",56
"approximately",56
"attempting",56
"attracted",56
"belly",56
"blown",56
"caring",56
"ceiling",56
"champions",56
"comic",56
"cruise",56
"crush",56
"essay",56
"farms",56
"formula",56
"frequent",56
"fundraising",56
"gaming",56
"gang",56
"gathering",56
"gettin",56
"graham",56
"guarantee",56
"happily",56
"hrs",56
"husbands",56
"ipod",56
"jokes",56
"landscape",56
"lean",56
"liquid",56
"logo",56
"maker",56
"memphis",56
"muscle",56
"neighborhoods",56
"netflix",56
"obsessed",56
"orchestra",56
"permission",56
"personnel",56
"pinterest",56
"plates",56
"precious",56
"prizes",56
"representatives",56
"resist",56
"scream",56
"sentiment",56
"simon",56
"striking",56
"stuffed",56
"swag",56
"therapy",56
"threatened",56
"timing",56
"trains",56
"trucks",56
"unfair",56
"urge",56
"wallace",56
"activists",55
"allegations",55
"amen",55
"automatically",55
"bat",55
"bbq",55
"boom",55
"bow",55
"brad",55
"bullshit",55
"cocktails",55
"credits",55
"democracy",55
"differences",55
"dirt",55
"duck",55
"ease",55
"faculty",55
"files",55
"format",55
"greatly",55
"grows",55
"haters",55
"hometown",55
"hosts",55
"involvement",55
"jake",55
"jerseys",55
"jewelry",55
"jumping",55
"lanes",55
"latin",55
"latter",55
"lock",55
"lottery",55
"marshall",55
"mask",55
"massage",55
"melted",55
"mill",55
"mixing",55
"municipal",55
"notion",55
"outs",55
"overwhelming",55
"passionate",55
"physically",55
"poem",55
"proceeds",55
"progressive",55
"pursue",55
"rape",55
"regulations",55
"replacement",55
"risks",55
"rocky",55
"roman",55
"rude",55
"sample",55
"sandwiches",55
"screening",55
"sensitive",55
"shade",55
"spoken",55
"stocks",55
"torn",55
"tourists",55
"transit",55
"virtual",55
"vocal",55
"womans",55
"wooden",55
"activist",54
"affair",54
"appreciation",54
"audio",54
"audition",54
"bail",54
"beard",54
"beloved",54
"burns",54
"casting",54
"childs",54
"choosing",54
"cincinnati",54
"climate",54
"collections",54
"contain",54
"controlled",54
"convince",54
"delight",54
"divorce",54
"eagles",54
"engineering",54
"enterprise",54
"fav",54
"firefighters",54
"fits",54
"fortune",54
"goat",54
"grandma",54
"griffin",54
"heels",54
"humanity",54
"iii",54
"improvements",54
"innovation",54
"intent",54
"katie",54
"kicking",54
"kyle",54
"lawn",54
"lightly",54
"mph",54
"newspapers",54
"opera",54
"panic",54
"partly",54
"patio",54
"patrol",54
"pays",54
"praise",54
"regions",54
"rental",54
"represented",54
"rings",54
"sec",54
"secrets",54
"senator",54
"sheets",54
"sketch",54
"steam",54
"styles",54
"subtle",54
"tail",54
"tan",54
"tested",54
"unclear",54
"va",54
"vegetable",54
"vocals",54
"alabama",53
"alongside",53
"anna",53
"appointed",53
"asap",53
"awarded",53
"backs",53
"batting",53
"bee",53
"billy",53
"blowing",53
"brick",53
"canyon",53
"checks",53
"cinnamon",53
"collective",53
"comparison",53
"complained",53
"courage",53
"deciding",53
"derby",53
"describes",53
"devil",53
"discipline",53
"discussing",53
"discussions",53
"editing",53
"effectively",53
"element",53
"eligible",53
"extensive",53
"finale",53
"fitting",53
"ginger",53
"guidelines",53
"headache",53
"hr",53
"islands",53
"lab",53
"liquor",53
"longest",53
"louisville",53
"maximum",53
"mid",53
"packing",53
"patent",53
"pickup",53
"primarily",53
"producers",53
"publisher",53
"racist",53
"remarkable",53
"representing",53
"reviewed",53
"sections",53
"seemingly",53
"settlement",53
"sewing",53
"shrimp",53
"slept",53
"slices",53
"superintendent",53
"sushi",53
"tampa",53
"thankfully",53
"titanic",53
"tix",53
"topics",53
"topped",53
"twin",53
"utah",53
"vampire",53
"venture",53
"waves",53
"weapon",53
"wheels",53
"yogurt",53
"abroad",52
"accounting",52
"acknowledge",52
"ankle",52
"appeals",52
"approve",52
"arguments",52
"backyard",52
"bobby",52
"booked",52
"branches",52
"brave",52
"bureau",52
"cavs",52
"christians",52
"churches",52
"climb",52
"clouds",52
"command",52
"creations",52
"ct",52
"defeat",52
"diagnosed",52
"disappeared",52
"divided",52
"drives",52
"eighth",52
"electricity",52
"endless",52
"engineer",52
"equivalent",52
"evans",52
"extraordinary",52
"fool",52
"genre",52
"instructions",52
"intellectual",52
"involve",52
"jonathan",52
